,AUROC,AUPR-IN,AUPR-OUT,FPR95TPR,Method,Dataset,Seed
323,0.950689971446991,0.9805653691291809,0.9611535668373108,0.0949999988079071,LogicOOD+,ImageNetO,3
324,0.9240368604660034,0.9613484144210815,0.9129192233085632,0.16875000298023224,T-LogicOOD,ImageNetO,3
325,0.9504387974739075,0.9804773926734924,0.9603968262672424,0.0949999988079071,T-LogicOOD+,ImageNetO,3
326,0.7667499780654907,0.9186679720878601,0.7132329344749451,1.0,Logic,ImageNetO,3
327,0.9399999976158142,0.9776724576950073,0.9337716698646545,0.0949999988079071,Logic+,ImageNetO,3
328,0.9672942757606506,0.9829267263412476,0.9469866752624512,0.11999999731779099,Ensemble,ImageNetO,3
329,0.9930909276008606,0.9969826936721802,0.9864476919174194,0.032499998807907104,ReAct,ImageNetO,3
330,0.95514315366745,0.9788732528686523,0.9222840666770935,0.1875,MSP,ImageNetO,3
331,0.9788018465042114,0.9904499650001526,0.9589101672172546,0.09624999761581421,Energy,ImageNetO,3
332,0.9972706437110901,0.9988657236099243,0.9942180514335632,0.012500000186264515,Mahalanobis,ImageNetO,3
333,0.9995434284210205,0.9998111724853516,0.99901282787323,0.0024999999441206455,ViM,ImageNetO,3
334,0.9699280858039856,0.9862352609634399,0.9433384537696838,0.13124999403953552,Entropy,ImageNetO,3
335,0.9759055972099304,0.9888767004013062,0.955184280872345,0.10249999910593033,MaxLogit,ImageNetO,3
336,0.9259366393089294,0.9973539710044861,0.7126868963241577,0.14000000059604645,LogicOOD,ImageNetR,3
337,0.947036623954773,0.9985367655754089,0.7941169738769531,0.0949999988079071,LogicOOD+,ImageNetR,3
338,0.9204419255256653,0.9971989393234253,0.6618160605430603,0.20250000059604645,T-LogicOOD,ImageNetR,3
339,0.9462005496025085,0.9985145330429077,0.7677441835403442,0.0949999988079071,T-LogicOOD+,ImageNetR,3
340,0.7719666957855225,0.9933479428291321,0.48615562915802,1.0,Logic,ImageNetR,3
341,0.931649923324585,0.9981400966644287,0.6370248794555664,0.0949999988079071,Logic+,ImageNetR,3
