,AUROC,AUPR-IN,AUPR-OUT,FPR95TPR,Method,Dataset,Seed
58,0.9580749869346619,0.9966663122177124,0.9453014135360718,0.08124999701976776,Logic-only-OE,FoolingImages,1
59,0.996922492980957,0.9997237324714661,0.9831400513648987,0.016249999403953552,Ensemble,FoolingImages,1
60,0.9919293522834778,0.9993093013763428,0.947894275188446,0.04625000059604645,MSP,FoolingImages,1
61,0.9988884925842285,0.9999088048934937,0.9902735352516174,0.004999999888241291,Energy,FoolingImages,1
62,0.9668674468994141,0.9969974160194397,0.7810918092727661,0.17249999940395355,Mahalanobis,FoolingImages,1
63,0.9846709966659546,0.998521625995636,0.9316654801368713,0.07249999791383743,ViM,FoolingImages,1
64,0.9972354173660278,0.9997733235359192,0.9761068820953369,0.017500000074505806,Entropy,FoolingImages,1
65,0.9979814291000366,0.9998317956924438,0.98456871509552,0.011250000447034836,MaxLogit,FoolingImages,1
66,0.9487740993499756,0.9909558892250061,0.9355674386024475,0.08250000327825546,Logic-based,Textures,1
67,0.958014190196991,0.9939336180686951,0.9557926058769226,0.08124999701976776,Logic-based-OE,Textures,1
68,0.8325132727622986,0.9766366481781006,0.6340891718864441,1.0,Logic-only,Textures,1
69,0.9439494013786316,0.9922078251838684,0.8687120079994202,0.08124999701976776,Logic-only-OE,Textures,1
70,0.9962674975395203,0.9994148015975952,0.985314667224884,0.01875000074505806,Ensemble,Textures,1
71,0.9949465394020081,0.9992551803588867,0.9746972322463989,0.026249999180436134,MSP,Textures,1
72,0.9994955658912659,0.9999280571937561,0.9968070983886719,0.0012499999720603228,Energy,Textures,1
73,0.9247111678123474,0.985696017742157,0.7697584629058838,0.3050000071525574,Mahalanobis,Textures,1
74,0.9692624807357788,0.9933772087097168,0.9320482015609741,0.0949999988079071,ViM,Textures,1
75,0.9983530044555664,0.9997653365135193,0.9897497296333313,0.0037499999161809683,Entropy,Textures,1
76,0.9989444017410278,0.9998475313186646,0.9939756393432617,0.0037499999161809683,MaxLogit,Textures,1
77,0.9475750923156738,0.9741710424423218,0.9519270658493042,0.08250000327825546,Logic-based,ImageNetO,1
78,0.9588599801063538,0.983893632888794,0.9696137309074402,0.08124999701976776,Logic-based-OE,ImageNetO,1
79,0.8223749995231628,0.9394332766532898,0.7574201822280884,1.0,Logic-only,ImageNetO,1
80,0.9538750052452087,0.982520580291748,0.9564511179924011,0.08124999701976776,Logic-only-OE,ImageNetO,1
81,0.9937493801116943,0.9971404075622559,0.9888902902603149,0.032499998807907104,Ensemble,ImageNetO,1
82,0.9931944012641907,0.9971450567245483,0.9860758185386658,0.03125,MSP,ImageNetO,1
83,0.9989607334136963,0.9995824694633484,0.9975626468658447,0.004999999888241291,Energy,ImageNetO,1
84,0.9633131623268127,0.9804128408432007,0.9395060539245605,0.13625000417232513,Mahalanobis,ImageNetO,1
85,0.9848081469535828,0.9912904500961304,0.9785434603691101,0.05249999836087227,ViM,ImageNetO,1
